gene,avg train loss,min train loss,avg val loss,min val loss
NLK,13.052096462249756,11.443617820739746,13.094329929351806,9.41413402557373
SORBS3,9.678966093063355,6.928991794586182,18.101182460784912,11.469598770141602
CDK2,9.933589935302734,7.607624053955078,11.828968184334892,9.260930061340332
CARM1,10.124006700515746,7.928565502166748,16.749469375610353,12.115260124206543
TBX10,11.005194854736327,8.664855003356934,25.149233245849608,21.643789291381836
BRD7,9.51970853805542,7.2366719245910645,12.301739168167114,6.244156837463379
MTA2,12.810609245300293,11.279481887817383,23.07134552001953,19.87929344177246
ZFP91,13.66850757598877,12.219961166381836,15.123467063903808,12.12001895904541
FMNL2,14.340108680725098,13.015172958374023,19.49618797302246,15.002864837646484
WT1,8.137413692474365,5.946395397186279,13.457901763916016,8.780929565429688
ING3,10.912018639700753,8.64344596862793,15.362965038844518,12.49011516571045
URI1,11.107904624938964,7.51663064956665,17.997679710388184,10.380765914916992
CSRP1,11.021246194839478,9.365715026855469,15.505675196647644,13.897303581237793
SUV39H2,11.799055862426759,9.70350170135498,17.53664321899414,11.307354927062988
SETD2,11.234200068882533,9.07525634765625,19.184454100472585,12.544899940490723
DNTTIP2,10.037575244903564,7.033877372741699,16.6142671585083,10.37368106842041
THRAP3,9.357659445868599,7.118310928344727,18.507927470737034,13.076347351074219
MED20,10.4730393409729,8.884812355041504,16.174547386169433,14.702457427978516
TLE3,7.201091153281076,6.093321323394775,8.40065792628697,7.243196487426758
GFI1,11.505223035812378,9.332718849182129,52.16915988922119,21.492061614990234
EGLN3,11.497692108154297,9.662787437438965,11.692073249816895,8.309633255004883
PARP12,11.109045171737671,7.904268741607666,17.938257026672364,9.314634323120117
ZNF618,10.332184910774231,8.758313179016113,12.122810363769531,8.448817253112793
PKNOX2,11.98753820146833,10.088247299194336,16.715088299342565,12.51109504699707
CNPY3,10.941161823272704,9.183578491210938,9.804087257385254,8.046733856201172
FBXW11,10.169559410640172,7.766622066497803,15.523292132786342,9.7293119430542
ZBTB9,10.077012538909912,7.622061729431152,11.862716960906983,9.347476959228516
E2F3,12.84938939412435,10.918046951293945,29.518724123636883,15.38720703125
ZBTB34,10.459744294484457,8.724685668945312,24.425033569335938,19.252044677734375
ACTL6A,10.373606204986572,7.766183853149414,11.743380546569824,7.783690452575684
KAT7,11.473485946655273,8.465657234191895,19.228785514831543,10.194801330566406
KLF1,12.142284870147705,10.839615821838379,20.47114849090576,17.65301513671875
DMRT2,9.50782424211502,6.560176372528076,16.860108017921448,11.819862365722656
CNOT7,11.595142046610514,10.351390838623047,21.644117037455242,15.949905395507812
ELF3,9.6631450176239,7.095134735107422,14.395780944824219,10.766257286071777
LBH,12.652187824249268,10.445826530456543,19.217564582824707,14.19474983215332
SMARCD3,12.12241236368815,9.817012786865234,17.22328265508016,11.488396644592285
PADI2,12.591280800955635,10.051793098449707,56.03375380379813,12.03996467590332
ALX1,12.674377632141113,10.920167922973633,17.870413970947265,13.448203086853027
DMTF1,10.848432302474976,8.473012924194336,14.426906943321228,9.775360107421875
DLX6,11.369283771514892,9.268954277038574,11.719304180145263,9.393593788146973
RNF125,11.471046924591064,9.167916297912598,17.933536338806153,11.275961875915527
USP7,10.000763893127441,8.6818208694458,12.042549405779157,10.104239463806152
ZBTB17,9.831673324108124,7.625663757324219,13.482301115989685,9.503551483154297
ZNF598,9.043907982962471,7.273489952087402,18.11096559252058,13.512232780456543
INSM2,9.472918701171874,7.631645202636719,14.655752277374267,10.615281105041504
GTF2H3,10.484384346008301,8.529942512512207,13.022178554534912,10.501609802246094
PIK3R2,11.107457160949707,8.647457122802734,13.852613639831542,10.823640823364258
MAP2K3,13.480415344238281,11.729540824890137,23.7047119140625,21.1436710357666
MRGBP,13.439628918965658,12.084794044494629,21.358893394470215,16.963956832885742
IRF1,10.024655818939209,8.002514839172363,14.498961448669434,10.996187210083008
USP15,12.804287433624268,11.175501823425293,21.62463617324829,19.504465103149414
DPF1,10.163948714733124,7.26067590713501,19.414002299308777,14.617422103881836
ZNF142,8.342882931232452,6.4212822914123535,12.202780485153198,10.426481246948242
CPEB1,8.347245121002198,6.454491138458252,14.59476375579834,8.211463928222656
BLOC1S1,10.363331113542829,8.894502639770508,18.433815002441406,16.16326141357422
RGS14,9.532555437088012,7.346243381500244,18.191695976257325,10.198904991149902
EMSY,9.574543714523315,6.9627766609191895,15.864107036590577,7.911866188049316
AKNA,10.597720623016357,8.80154037475586,13.104265371958414,10.126340866088867
MAD2L2,11.888208866119385,10.329374313354492,19.390431880950928,13.819402694702148
ANKZF1,8.977744976679483,6.831254959106445,16.218907197316486,8.973934173583984
ELK4,9.754418325424194,7.971963405609131,10.748594045639038,7.921885967254639
DHX57,10.902783989906311,8.348851203918457,17.391897439956665,12.396673202514648
TOX,14.28861665725708,13.731388092041016,18.604276339213055,13.693471908569336
CERS3,11.081777191162109,8.806042671203613,10.601542806625366,6.9144511222839355
ZNF22,11.090756893157959,9.397289276123047,16.336156845092773,11.021381378173828
MYBL1,8.18290991783142,6.332576751708984,12.945526218414306,9.470182418823242
POLR3G,12.355476379394531,10.8842191696167,14.129610776901245,12.0518159866333
TFEC,10.90147336324056,9.187078475952148,15.723823070526123,10.79385757446289
NAB2,11.735368251800537,10.082342147827148,17.576220750808716,14.057354927062988
ZMAT4,12.208242257436117,10.000284194946289,14.974689801534018,12.363492012023926
KLF12,12.747792720794678,10.567734718322754,11.727534929911295,9.273601531982422
ZBTB11,14.517016410827637,14.517016410827637,13.766148567199707,13.766148567199707
PELI1,12.334004402160645,11.585420608520508,15.546719551086426,12.673237800598145
RARB,12.795555250985283,10.985257148742676,15.52114977155413,13.349161148071289
RNF14,9.836098623275756,7.496486186981201,13.714181709289551,11.16319465637207
HNF1B,10.963813972473144,9.57494068145752,12.057971954345703,9.16390323638916
PCBD1,14.192008209228515,13.941460609436035,19.56311798095703,17.00605583190918
